City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
278,Cerquilho,BR,2022-09-25 19:03:00,-23.165,-47.7436,77.14,31,58,3.8
279,Kruisfontein,ZA,2022-09-25 19:03:00,-34.0033,24.7314,59.88,87,100,10.6
280,Paramirim,BR,2022-09-25 19:03:00,-13.4425,-42.2389,81.81,49,40,9.44
281,Nara,JP,2022-09-25 19:01:15,34.6851,135.8049,68.5,68,12,2.1
282,Clyde River,CA,2022-09-25 19:03:01,70.4692,-68.5914,35.85,81,100,6.04
283,Mana,GF,2022-09-25 19:03:01,5.6592,-53.7767,84.56,68,22,12.97
284,Thompson,CA,2022-09-25 19:03:02,55.7435,-97.8558,47.26,42,100,13.73
285,Hofn,IS,2022-09-25 19:03:02,64.2539,-15.2082,44.56,55,0,28.3
286,Tura,IN,2022-09-25 19:03:03,25.5198,90.2201,72.45,95,100,3.29
287,Cabo San Lucas,MX,2022-09-25 19:01:49,22.8909,-109.9124,90.18,72,100,5.23
288,Nsanje,MW,2022-09-25 19:03:03,-16.92,35.262,83.1,48,67,6.55
289,Bahia Blanca,AR,2022-09-25 19:00:22,-38.7196,-62.2724,64.15,65,99,4.74
290,Cap-Aux-Meules,CA,2022-09-25 19:03:04,47.3821,-61.8597,56.46,74,0,18.5
291,Mattru,SL,2022-09-25 19:03:05,7.6244,-11.8332,74.19,93,100,4.32
292,San Patricio,US,2022-09-25 19:03:06,28.017,-97.5169,91.35,47,96,8.08
293,Zhanakorgan,KZ,2022-09-25 19:03:07,43.9098,67.2495,74.97,21,0,4.59
294,Turochak,RU,2022-09-25 19:03:07,52.2576,87.1224,54.73,64,100,4.09
295,Nanortalik,GL,2022-09-25 19:03:07,60.1432,-45.2371,52.7,93,100,18.63
296,Codrington,AU,2022-09-25 19:03:08,-38.2667,141.9667,50.38,97,100,5.23
297,Salamanca,ES,2022-09-25 19:03:08,40.8333,-6.0,61.63,36,74,9.95
298,Bonfim,BR,2022-09-25 19:03:09,3.0833,-59.95,93.18,43,15,3.62
299,Volga,RU,2022-09-25 19:03:09,57.9516,38.3879,46.35,92,93,4.07
300,Lompoc,US,2022-09-25 19:00:06,34.6391,-120.4579,75.34,77,40,8.05
301,Sterling,US,2022-09-25 18:59:09,39.0062,-77.4286,80.02,65,100,9.64
302,Rioja,AR,2022-09-25 19:03:10,-29.4111,-66.8507,75.4,23,85,12.24
303,Panama City,PA,2022-09-25 18:58:40,8.9936,-79.5197,87.39,76,40,8.05
304,Pangai,TO,2022-09-25 19:03:11,-19.8,-174.35,73.92,83,100,14.79
305,Listvyanskiy,RU,2022-09-25 19:03:11,54.4399,83.4984,43.57,89,100,11.59
306,Kenora,CA,2022-09-25 19:03:12,49.8167,-94.4337,58.17,62,75,13.8
307,Vaasa,FI,2022-09-25 19:03:12,63.096,21.6158,50.02,76,0,6.91
308,Karratha,AU,2022-09-25 19:03:13,-20.7377,116.8463,73.92,28,1,10.2
309,Portland,US,2022-09-25 19:02:01,45.5234,-122.6762,82.99,51,0,6.91
310,Sur,OM,2022-09-25 19:03:13,22.5667,59.5289,84.51,65,5,12.75
311,The Valley,AI,2022-09-25 19:03:13,18.217,-63.0578,86.83,72,100,13.67
312,Dawson Creek,CA,2022-09-25 19:00:21,55.7666,-120.2362,62.98,54,100,14.43
313,Manaure,CO,2022-09-25 19:03:14,11.7751,-72.4445,84.7,69,100,8.66
314,Thyboron,DK,2022-09-25 19:03:15,56.6985,8.2124,54.14,78,100,14.63
315,Birao,CF,2022-09-25 19:02:16,10.2849,22.7882,75.79,81,12,4.38
316,Comodoro Rivadavia,AR,2022-09-25 19:01:33,-45.8667,-67.5,58.48,35,95,21.3
317,Guangyuan,CN,2022-09-25 19:03:15,32.442,105.823,61.66,94,72,1.45
318,Okhotsk,RU,2022-09-25 19:03:16,59.3833,143.3,38.14,65,100,7.45
319,Pacific Grove,US,2022-09-25 19:03:16,36.6177,-121.9166,70.39,91,75,4.61
320,Nishihara,JP,2022-09-25 19:03:16,26.1842,127.7558,78.46,97,75,4.61
321,Tuatapere,NZ,2022-09-25 19:03:17,-46.1333,167.6833,48.42,93,96,3.67
322,Viedma,AR,2022-09-25 19:04:17,-40.8135,-62.9967,59.13,67,100,11.68
323,Qaqortoq,GL,2022-09-25 19:04:17,60.7167,-46.0333,51.19,84,99,6.35
324,Ostrovnoy,RU,2022-09-25 19:04:18,68.0531,39.5131,40.82,78,99,9.75
325,Olafsvik,IS,2022-09-25 19:04:18,64.8945,-23.7142,46.49,63,0,10.42
326,Aklavik,CA,2022-09-25 19:04:19,68.2191,-135.0107,37.4,93,100,5.75
327,Kilindoni,TZ,2022-09-25 19:04:19,-7.9139,39.6668,76.33,81,5,13.42
328,Choma,ZM,2022-09-25 19:04:19,-16.8065,26.9531,73.44,33,68,9.19
329,Ulladulla,AU,2022-09-25 19:04:20,-35.35,150.4667,52.11,85,98,3.06
330,Aitape,PG,2022-09-25 19:04:20,-3.1374,142.3475,76.62,86,74,5.06
331,Waingapu,ID,2022-09-25 19:04:21,-9.6567,120.2641,76.15,82,100,5.3
332,Hellvik,NO,2022-09-25 19:04:21,59.9156,5.781,52.77,88,100,14.0
333,Paamiut,GL,2022-09-25 19:04:22,61.994,-49.6678,46.06,99,100,14.25
334,Ningxiang,CN,2022-09-25 19:04:22,37.34,111.2052,57.16,54,0,4.9
335,Parakou,BJ,2022-09-25 19:04:22,9.3372,2.6303,75.51,87,63,2.98
336,Caronport,CA,2022-09-25 19:04:23,50.4501,-105.8179,66.02,22,18,10.96
337,Verkh-Usugli,RU,2022-09-25 19:04:23,52.7,115.1667,33.37,62,100,1.3
338,Mayo,US,2022-09-25 19:04:23,38.8876,-76.5119,81.03,60,0,8.01
339,Riyadh,SA,2022-09-25 19:00:02,24.6877,46.7219,84.51,19,100,11.88
340,Santarem,BR,2022-09-25 19:04:24,-2.4431,-54.7083,91.53,62,20,10.36
341,Hasaki,JP,2022-09-25 19:04:24,35.7333,140.8333,63.28,79,83,13.31
342,Zyrardow,PL,2022-09-25 19:04:25,52.0488,20.446,57.76,99,30,2.55
343,Zyryanka,RU,2022-09-25 19:04:25,65.75,150.85,28.27,81,11,1.92
344,Half Moon Bay,US,2022-09-25 19:00:58,37.4636,-122.4286,78.04,76,100,10.36
345,Mahebourg,MU,2022-09-25 19:04:25,-20.4081,57.7,71.89,78,40,16.11
346,Miquelon,PM,2022-09-25 19:04:26,47.0975,-56.3814,59.0,73,85,24.18
347,Pathein,MM,2022-09-25 19:04:26,16.7833,94.7333,76.78,92,100,2.01
348,Mapiripan,CO,2022-09-25 19:04:27,2.8892,-72.1256,89.92,49,94,1.83
349,Nhulunbuy,AU,2022-09-25 19:04:27,-12.2333,136.7667,74.01,83,99,0.0
350,Ciudad Bolivar,VE,2022-09-25 19:04:28,8.1222,-63.5497,92.68,46,87,4.14
351,Tiznit,MA,2022-09-25 19:04:28,29.5833,-9.5,68.58,83,100,2.82
352,Tecoanapa,MX,2022-09-25 19:04:28,16.5167,-98.75,84.33,74,100,8.86
353,Lingao,CN,2022-09-25 19:04:29,19.9103,109.6859,76.53,88,9,5.17
354,Senador Guiomard,BR,2022-09-25 19:04:29,-10.1522,-67.7392,94.75,24,55,5.21
355,Bud,US,2022-09-25 19:04:30,39.447,-86.1758,73.47,62,33,17.98
356,Erenhot,CN,2022-09-25 19:04:30,43.6475,111.9767,58.32,40,8,4.59
357,Hudiksvall,SE,2022-09-25 19:04:30,61.729,17.1036,49.55,92,13,6.87
358,Saint-Pierre,RE,2022-09-25 19:04:31,-21.3393,55.4781,67.68,73,20,4.61
359,Leningradskiy,RU,2022-09-25 19:04:31,69.3833,178.4167,31.59,97,100,7.05
360,Camacupa,AO,2022-09-25 19:04:31,-12.0167,17.4833,71.31,49,50,5.77
361,Churapcha,RU,2022-09-25 19:04:32,62.0025,132.4325,36.36,89,100,8.23
362,Mozarlandia,BR,2022-09-25 19:04:32,-14.7447,-50.5706,88.03,47,100,14.63
363,Makakilo City,US,2022-09-25 19:04:33,21.3469,-158.0858,80.98,69,0,5.75
364,Bantry,IE,2022-09-25 19:04:33,51.6833,-9.45,55.49,83,100,10.69
365,Kulim,MY,2022-09-25 19:04:33,5.365,100.5618,79.5,88,100,2.48
366,Uyuni,BO,2022-09-25 19:04:33,-20.4597,-66.825,52.07,6,10,18.43
367,Huancabamba,PE,2022-09-25 19:05:34,-5.2386,-79.4506,70.77,60,100,1.72
368,Boden,SE,2022-09-25 19:05:34,65.8252,21.6886,50.0,85,100,7.58
369,Semey,KZ,2022-09-25 19:05:35,50.4111,80.2275,65.73,33,100,8.61
370,Rawson,AR,2022-09-25 19:05:35,-43.3002,-65.1023,61.54,48,26,16.89
371,Shenjiamen,CN,2022-09-25 19:05:35,29.9576,122.298,70.41,72,10,5.37
372,Itarema,BR,2022-09-25 19:05:35,-2.9248,-39.9167,82.56,64,70,20.09
373,Sept-Iles,CA,2022-09-25 19:01:11,50.2001,-66.3821,54.57,60,31,8.19
374,La Ronge,CA,2022-09-25 19:05:36,55.1001,-105.2842,57.45,48,100,1.9
375,Vuktyl,RU,2022-09-25 19:05:36,63.8567,57.3094,33.17,66,1,10.29
376,Kiruna,SE,2022-09-25 19:05:36,67.8557,20.2251,43.72,93,100,12.66
377,Yichang,CN,2022-09-25 19:05:37,30.7144,111.2847,64.24,87,0,2.62
378,La Asuncion,VE,2022-09-25 19:05:33,11.0333,-63.8628,84.83,70,32,11.43
379,Manakara,MG,2022-09-25 19:05:37,-22.1333,48.0167,67.24,88,0,6.22
380,Teguise,ES,2022-09-25 19:05:37,29.0605,-13.564,62.82,94,40,10.36
381,Husavik,IS,2022-09-25 19:05:38,66.0449,-17.3389,39.25,59,94,32.73
382,Ilhabela,BR,2022-09-25 19:05:38,-23.7781,-45.3581,69.85,73,40,8.97
383,Hvolsvollur,IS,2022-09-25 19:05:39,63.7533,-20.2243,42.31,67,6,10.4
384,Skala,PL,2022-09-25 19:05:39,50.2305,19.8536,54.52,92,75,2.3
385,Port Macquarie,AU,2022-09-25 19:05:31,-31.4333,152.9167,49.89,92,13,3.65
386,Forbes,AU,2022-09-25 19:05:39,-33.3833,148.0167,47.3,79,100,4.29
387,Talbahat,IN,2022-09-25 19:05:39,25.05,78.4333,77.0,81,100,6.06
388,Hanzhong,CN,2022-09-25 19:05:40,33.0728,107.0303,59.95,87,20,0.81
389,Tual,ID,2022-09-25 19:05:40,-5.6667,132.75,81.7,78,98,13.71
390,Asfi,MA,2022-09-25 19:05:41,32.2994,-9.2372,69.76,68,100,8.01
391,Ereymentau,KZ,2022-09-25 19:05:41,51.6199,73.1033,64.9,33,92,7.16
392,Longyearbyen,SJ,2022-09-25 19:00:55,78.2186,15.6401,44.44,76,75,19.57
393,Esmeraldas,BR,2022-09-25 19:01:45,-19.7625,-44.3139,86.32,32,65,8.1
394,Umkomaas,ZA,2022-09-25 19:05:41,-30.2067,30.7978,75.6,63,34,2.19
395,Salalah,OM,2022-09-25 19:05:42,17.0151,54.0924,80.69,94,75,9.22
396,Lipin Bor,RU,2022-09-25 19:05:42,60.2622,37.9763,47.39,90,100,5.66
397,Llanes,ES,2022-09-25 19:05:42,43.4198,-4.7549,62.89,78,13,3.78
398,Oxchuc,MX,2022-09-25 19:05:43,16.85,-92.4167,66.11,83,88,3.65
399,Abalak,RU,2022-09-25 19:05:43,58.1286,68.5944,34.63,78,16,8.01
400,Avera,US,2022-09-25 19:05:44,33.194,-82.5271,85.51,36,12,8.12
401,Lanxi,CN,2022-09-25 19:05:44,29.2195,119.477,65.77,81,9,3.78
402,Taunggyi,MM,2022-09-25 19:05:44,20.7833,97.0333,61.03,95,85,1.39
403,Norman Wells,CA,2022-09-25 19:05:45,65.282,-126.8329,44.06,63,4,4.16
404,Kendari,ID,2022-09-25 19:05:45,-3.945,122.4989,72.18,92,39,1.68
405,Iqaluit,CA,2022-09-25 19:02:07,63.7506,-68.5145,34.7,69,100,5.01
406,Emmett,US,2022-09-25 19:05:46,43.8735,-116.4993,81.63,29,0,2.06
407,Aguilas,ES,2022-09-25 19:05:46,37.4063,-1.5829,73.47,76,100,6.15
408,Ponta Delgada,PT,2022-09-25 19:05:46,37.7333,-25.6667,74.5,64,75,12.66
409,Rio Grande,BR,2022-09-25 19:05:47,-32.035,-52.0986,66.31,81,100,17.54
410,La Serena,CL,2022-09-25 19:01:55,-29.9078,-71.2542,62.11,60,82,6.98
411,Geraldton,AU,2022-09-25 19:05:47,-28.7667,114.6,46.81,93,0,6.91
412,Belle Fourche,US,2022-09-25 19:05:47,44.6714,-103.8522,72.09,28,8,12.77
413,Freeport,US,2022-09-25 19:05:48,40.6576,-73.5832,74.98,66,40,13.8
414,Galle,LK,2022-09-25 19:06:48,6.0367,80.217,80.64,82,100,11.41
415,Marienburg,PL,2022-09-25 19:06:48,54.0359,19.0266,55.89,62,58,5.03
416,Port Shepstone,ZA,2022-09-25 19:06:48,-30.7414,30.455,73.96,62,68,5.03
417,Namatanai,PG,2022-09-25 19:06:49,-3.6667,152.4333,78.49,80,13,5.77
418,Kandy,LK,2022-09-25 19:06:16,7.2955,80.6356,71.38,94,100,1.74
419,Vangaindrano,MG,2022-09-25 19:06:49,-23.35,47.6,67.44,90,27,5.41
420,Onverwacht,SR,2022-09-25 19:06:50,5.5833,-55.1833,95.0,44,40,4.61
421,Ingham,US,2022-09-25 19:06:50,42.6,-84.3833,62.22,82,100,4.61
422,Severo-Yeniseyskiy,RU,2022-09-25 19:06:50,60.3725,93.0408,26.42,99,100,2.3
423,San Jose,US,2022-09-25 19:02:04,37.3394,-121.895,82.49,64,0,5.75
424,Canton,CN,2022-09-25 19:06:48,23.1167,113.25,80.55,65,67,2.57
425,Usinsk,RU,2022-09-25 19:06:51,65.9939,57.5281,29.73,81,49,9.42
426,Beyneu,KZ,2022-09-25 19:06:51,45.3167,55.2,59.04,57,0,12.24
427,Sambava,MG,2022-09-25 19:06:51,-14.2667,50.1667,69.17,86,36,12.17
428,Sidrolandia,BR,2022-09-25 19:06:52,-20.9319,-54.9614,89.2,35,100,7.92
429,Aanekoski,FI,2022-09-25 19:06:52,62.6946,25.818,44.67,6,100,2.91
430,Bara,NG,2022-09-25 19:06:52,10.3744,10.7288,80.38,68,99,4.21
431,Luwuk,ID,2022-09-25 19:06:53,-0.9516,122.7875,74.84,82,7,4.7
432,Ilheus,BR,2022-09-25 19:02:12,-14.7889,-39.0494,77.31,78,20,6.89
433,Pauini,BR,2022-09-25 19:06:53,-7.7136,-66.9764,98.67,29,99,2.8
434,Maceio,BR,2022-09-25 19:06:53,-9.6658,-35.7353,80.04,69,40,13.8
435,Meadow Lake,US,2022-09-25 19:02:23,34.8014,-106.5436,83.68,30,5,21.5
436,Nemuro,JP,2022-09-25 19:06:54,43.3236,145.575,62.6,80,100,7.11
437,Ramos Arizpe,MX,2022-09-25 19:01:57,25.55,-100.9667,83.12,39,0,11.1
438,Manaus,BR,2022-09-25 19:05:47,-3.1019,-60.025,95.5,41,40,5.75
439,Wembley,AU,2022-09-25 19:06:54,-31.9333,115.8,51.06,95,0,0.0
440,Manokwari,ID,2022-09-25 19:06:54,-0.8667,134.0833,78.94,78,42,6.4
441,Sarishabari,BD,2022-09-25 19:05:07,24.7333,89.8333,81.39,81,100,3.91
442,Seydi,TM,2022-09-25 19:06:55,39.4816,62.9137,74.77,14,0,1.57
443,Opuwo,NA,2022-09-25 19:06:55,-18.0607,13.84,70.65,18,58,11.88
444,Asau,RO,2022-09-25 19:06:55,46.4333,26.4,56.32,67,100,4.21
445,Takoradi,GH,2022-09-25 19:06:56,4.8845,-1.7554,75.96,90,87,10.29
446,San Quintin,MX,2022-09-25 19:06:56,30.4833,-115.95,78.48,65,0,12.62
447,Neyshabur,IR,2022-09-25 19:06:56,36.2133,58.7958,72.72,22,0,3.71
448,Lethem,GY,2022-09-25 19:06:57,3.3803,-59.7968,83.95,67,83,7.16
449,Tyazhinskiy,RU,2022-09-25 19:06:57,56.116,88.524,36.95,97,100,9.15
450,Warmbad,NA,2022-09-25 19:06:58,-28.45,18.7333,65.19,29,100,14.25
451,Maun,BW,2022-09-25 19:06:59,-19.9833,23.4167,76.5,18,1,6.91
452,Apatity,RU,2022-09-25 19:06:59,67.5641,33.4031,35.53,77,100,4.59
453,Pasighat,IN,2022-09-25 19:06:59,28.0667,95.3333,72.36,95,94,2.35
454,Zeya,RU,2022-09-25 19:06:59,53.75,127.2667,36.16,99,100,4.18
455,Shimoda,JP,2022-09-25 19:07:00,34.6667,138.95,71.37,85,10,5.39
456,Huron,US,2022-09-25 19:07:00,41.1501,-82.5499,65.97,88,98,14.32
457,Sobolevo,RU,2022-09-25 19:07:01,54.4299,31.8996,46.02,74,100,10.56
458,Walvis Bay,NA,2022-09-25 19:07:01,-22.9575,14.5053,56.08,82,64,7.7
459,Ensenada,MX,2022-09-25 19:07:01,31.8667,-116.6167,76.95,80,0,9.64
460,Charcas,MX,2022-09-25 19:07:02,23.1333,-101.1167,73.27,38,60,4.81
461,Amapa,BR,2022-09-25 19:07:02,1.0,-52.0,94.96,35,59,9.57
462,Northam,GB,2022-09-25 19:08:03,51.0333,-4.2167,56.61,74,100,11.7
463,Gigmoto,PH,2022-09-25 19:08:03,13.7796,124.39,80.24,86,100,8.55
464,Finschhafen,PG,2022-09-25 19:08:03,-6.6024,147.8681,77.97,81,26,4.65
465,Omboue,GA,2022-09-25 19:08:04,-1.5746,9.2618,76.95,84,100,10.78
466,Kangaatsiaq,GL,2022-09-25 19:08:04,68.3065,-53.4641,36.5,64,100,19.77
467,Maumere,ID,2022-09-25 19:08:05,-8.6199,122.2111,78.49,82,100,8.05
468,Ozernovskiy,RU,2022-09-25 19:08:05,51.5,156.5167,50.0,97,100,21.05
469,Shizilu,CN,2022-09-25 19:08:05,35.1711,118.8289,58.66,84,2,0.98
470,Antofagasta,CL,2022-09-25 19:03:24,-23.65,-70.4,63.84,68,35,12.21
471,Christchurch,NZ,2022-09-25 19:04:05,-43.5333,172.6333,50.92,69,100,19.57
472,Hastings,GB,2022-09-25 19:08:06,50.8552,0.5729,55.29,56,81,8.48
473,Egvekinot,RU,2022-09-25 19:08:08,66.3167,-179.1667,25.12,72,83,13.24
474,Nouadhibou,MR,2022-09-25 19:08:08,20.931,-17.0347,76.12,91,15,6.67
475,Wakiso,UG,2022-09-25 19:08:08,0.4044,32.4594,64.42,86,78,0.72
476,Iracoubo,GF,2022-09-25 19:08:09,5.4802,-53.2011,83.86,69,7,13.65
477,Suwannaphum,TH,2022-09-25 19:08:09,15.6035,103.8021,77.86,94,98,2.21
478,Bam,IR,2022-09-25 19:07:18,29.106,58.357,82.8,11,0,10.02
479,Irati,BR,2022-09-25 19:08:10,-25.4672,-50.6511,53.69,96,100,2.44
480,Tahoua,NE,2022-09-25 19:08:10,14.8888,5.2692,96.6,19,58,8.75
481,Donskoye,RU,2022-09-25 19:08:11,45.4552,41.9741,51.93,62,60,7.67
482,Manutuke,NZ,2022-09-25 19:08:11,-38.6833,177.9167,52.54,70,89,7.96
483,Sioux Lookout,CA,2022-09-25 19:08:12,50.1001,-91.917,57.06,73,45,13.69
484,Ixtapa,MX,2022-09-25 19:07:18,20.7,-105.2,88.23,79,75,9.22
485,Lagoa,PT,2022-09-25 19:07:19,39.05,-27.9833,70.92,71,87,22.77
486,Kholtoson,RU,2022-09-25 19:08:12,50.2981,103.3097,39.67,65,100,2.15
487,Vaitape,PF,2022-09-25 19:08:13,-16.5167,-151.75,78.03,76,22,18.66
488,Chicama,PE,2022-09-25 19:08:13,-7.8447,-79.1469,59.54,60,53,11.16
489,Hervey Bay,AU,2022-09-25 19:08:49,-25.2986,152.8535,64.72,66,0,4.72
490,Sorland,NO,2022-09-25 19:08:49,67.667,12.6934,53.46,73,100,17.92
491,Cap Estate,LC,2022-09-25 19:08:50,14.0833,-60.95,78.42,75,36,14.07
492,Tupilati,RO,2022-09-25 19:08:50,47.0667,26.6333,57.79,62,100,2.21
493,Awjilah,LY,2022-09-25 19:08:51,29.1081,21.2869,82.22,41,3,9.66
494,Strezhevoy,RU,2022-09-25 19:08:51,60.7333,77.5889,27.43,94,17,7.38
495,Mildura,AU,2022-09-25 19:08:51,-34.2,142.15,55.08,89,100,8.19
496,Zapadnaya Dvina,RU,2022-09-25 19:08:52,56.259,32.0745,41.92,96,100,6.38
497,Katunino,RU,2022-09-25 19:08:52,64.3862,40.6298,42.69,81,100,6.73
498,Hamilton,US,2022-09-25 19:05:20,39.1834,-84.5333,75.2,56,75,17.27
499,Yokadouma,CM,2022-09-25 19:08:52,3.5167,15.05,70.66,96,82,2.1
500,Kavaratti,IN,2022-09-25 19:08:54,10.5669,72.642,81.63,75,46,13.33
501,Khandagayty,RU,2022-09-25 19:08:54,50.7333,92.05,47.66,54,82,2.93
502,Harper,LR,2022-09-25 19:08:54,4.375,-7.7169,74.32,95,100,11.83
503,Vestmanna,FO,2022-09-25 19:08:55,62.1564,-7.1664,43.72,70,75,34.52
504,Praya,CV,2022-09-25 19:08:55,14.9215,-23.5087,81.14,69,20,18.41
505,Vyshkov,RU,2022-09-25 19:08:56,52.4764,31.6873,49.71,58,98,7.4
506,Abu Samrah,SY,2022-09-25 19:08:56,35.3029,37.1841,74.14,30,0,3.62
507,Klaksvik,FO,2022-09-25 19:08:57,62.2266,-6.589,45.52,82,97,40.85
508,Borba,BR,2022-09-25 19:08:57,-4.3878,-59.5939,105.69,16,0,3.11
509,Banjarmasin,ID,2022-09-25 19:08:57,-3.3244,114.591,73.54,95,100,3.22
510,Bandarbeyla,SO,2022-09-25 19:10:26,9.4942,50.8122,77.41,84,63,24.58
511,Xuzhou,CN,2022-09-25 19:10:27,34.1805,117.1571,62.49,76,5,3.51
512,Isangel,VU,2022-09-25 19:10:27,-19.55,169.2667,75.33,82,1,4.34
513,Tupik,RU,2022-09-25 19:10:27,54.4253,119.9327,27.79,68,10,3.65
514,Nagapattinam,IN,2022-09-25 19:10:28,10.7667,79.8333,82.8,73,26,2.19
515,Ambon,ID,2022-09-25 19:10:28,-3.6954,128.1814,77.14,88,40,0.0
516,Bokoro,TD,2022-09-25 19:10:28,12.3807,17.0568,86.43,53,7,7.49
517,Saint-Felicien,CA,2022-09-25 19:10:28,48.6501,-72.4491,61.32,57,97,4.79
518,Kieta,PG,2022-09-25 19:10:29,-6.2167,155.6333,77.76,81,58,0.92
519,Gimli,CA,2022-09-25 19:10:29,50.6336,-96.9907,59.63,40,3,24.49
520,Bac Lieu,VN,2022-09-25 19:10:30,9.285,105.7244,79.29,82,100,3.49
521,Bilibino,RU,2022-09-25 19:10:30,68.0546,166.4372,22.41,86,89,3.56
522,Margate,GB,2022-09-25 19:10:30,51.3813,1.3862,54.7,64,77,1.99
523,Nuuk,GL,2022-09-25 19:10:31,64.1835,-51.7216,45.21,57,75,2.3
524,Muswellbrook,AU,2022-09-25 19:10:31,-32.2667,150.9,45.32,92,78,1.99
525,Ustrzyki Dolne,PL,2022-09-25 19:10:31,49.4304,22.5938,48.13,100,100,12.53
526,Merauke,ID,2022-09-25 19:10:32,-8.4667,140.3333,77.61,90,93,11.36
527,Sirsa,IN,2022-09-25 19:10:32,29.5333,75.0167,77.61,85,65,6.8
528,Qiqihar,CN,2022-09-25 19:10:32,47.3408,123.9672,45.64,42,0,8.39
529,San Policarpo,PH,2022-09-25 19:10:33,12.1791,125.5072,77.99,88,100,7.02
530,Kostolac,RS,2022-09-25 19:10:33,44.7149,21.1711,65.14,37,100,8.1
531,Benghazi,LY,2022-09-25 19:07:48,32.1167,20.0667,75.54,64,0,16.04
532,Dinghai,CN,2022-09-25 19:10:33,26.2847,119.7936,75.0,79,99,19.28
533,Odesskoye,RU,2022-09-25 19:10:34,54.2111,72.9651,47.57,76,100,16.55
534,Saint-Ambroise,CA,2022-09-25 19:10:34,48.5501,-71.3324,62.58,50,95,4.5
535,Kuzedeyevo,RU,2022-09-25 19:10:34,53.3308,87.2019,58.28,66,100,6.15
536,Deer Lake,CA,2022-09-25 19:05:43,49.1667,-57.4316,50.43,78,100,15.1
537,Juneau,US,2022-09-25 19:10:35,58.3019,-134.4197,54.21,97,100,9.22
538,Manvi,IN,2022-09-25 19:10:35,15.9833,77.05,81.43,59,96,1.66
539,Chekhov,RU,2022-09-25 19:10:36,55.1431,37.4711,45.86,96,100,4.32
540,Batticaloa,LK,2022-09-25 19:10:36,7.7102,81.6924,82.78,68,100,3.58
541,Nur,PL,2022-09-25 19:10:36,52.6683,22.3221,52.72,65,81,4.92
542,Omsukchan,RU,2022-09-25 19:10:37,62.5333,155.8,21.6,98,100,2.95
543,Gazanjyk,TM,2022-09-25 19:10:37,39.2446,55.5154,73.81,45,0,11.41
544,Ambilobe,MG,2022-09-25 19:10:37,-13.2,49.05,71.02,63,1,6.42
545,Broken Hill,AU,2022-09-25 19:10:37,-31.95,141.4333,64.33,49,99,7.38
546,Catuday,PH,2022-09-25 19:10:38,16.2923,119.8062,77.36,87,100,35.86
547,Dickinson,US,2022-09-25 19:10:38,29.4608,-95.0513,96.06,48,20,3.44
548,Metro,ID,2022-09-25 19:10:39,-5.1131,105.3067,74.73,92,86,5.17
549,Kropotkin,RU,2022-09-25 19:10:39,45.4375,40.5756,54.05,64,0,6.85
550,Guerrero Negro,MX,2022-09-25 19:10:39,27.9769,-114.0611,80.04,64,0,11.77
551,Huancavelica,PE,2022-09-25 19:10:40,-12.7667,-74.9833,53.04,32,95,9.04
552,Asilah,MA,2022-09-25 19:10:40,35.465,-6.0348,69.76,71,100,12.01
553,Kalyazin,RU,2022-09-25 19:11:40,57.2403,37.8433,43.29,95,97,4.41
554,Ostersund,SE,2022-09-25 19:11:40,63.1792,14.6357,48.65,100,20,13.8
555,Chachapoyas,PE,2022-09-25 19:11:41,-6.2317,-77.869,60.6,82,100,4.63
556,Baruun-Urt,MN,2022-09-25 19:11:41,46.6806,113.2792,40.15,61,67,4.27
557,Brownfield,US,2022-09-25 19:11:41,33.1812,-102.2744,86.4,32,21,15.7
558,Ewa Beach,US,2022-09-25 19:11:24,21.3156,-158.0072,82.4,69,0,5.75
559,Altamira,BR,2022-09-25 19:11:42,-3.2033,-52.2064,92.61,36,84,0.49
